,index,distance,name,scheduleType,storeOpen,storeClose,storeNumber,isStoreOpen,address,amenities,orderingAvailable,isCurbsideDeliveryAvailable,fuelTypes,latitude,longitude,food,fuel,restrooms,diesel,ethanolFreeGas,open24Hours,teslaChargingStation,propane,chademoChargingStation,ccsChargingStation
486,43,43.47,8851 staples mill road,24hours,00:00:00,00:00:00,0682,False,"{'address': '8851 staples mill road', 'city': 'henrico', 'state': 'VA', 'zip': '23228-2014'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': False, 'open24Hours': True, 'teslaChargingStation': False, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}]",37.635361,-77.50858,True,True,True,True,False,True,False,True,False,False
487,45,44.22,8017 w. broad street,18hours,03:00:00,01:30:00,8603,False,"{'address': '8017 w. broad street', 'city': 'henrico', 'state': 'VA', 'zip': '23294'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': False, 'open24Hours': False, 'teslaChargingStation': False, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}]",37.625114,-77.53161,True,True,True,True,False,True,False,True,False,False
488,48,45.22,9100 three chopt road,18hours,05:00:00,00:00:00,8647,False,"{'address': '9100 three chopt road', 'city': 'henrico', 'state': 'VA', 'zip': '23229'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': False, 'open24Hours': False, 'teslaChargingStation': False, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}]",37.61227,-77.56387,True,True,True,True,False,False,False,False,False,False
489,49,45.64,5221 brook road,24hours,00:00:00,00:00:00,0655,False,"{'address': '5221 brook road', 'city': 'richmond', 'state': 'VA', 'zip': '23227'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': False, 'open24Hours': True, 'teslaChargingStation': False, 'propane': True, 'chademoChargingStation': True, 'ccsChargingStation': True}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}]",37.604618,-77.453998,True,True,True,True,False,True,True,False,False,False
490,1,2.17,3100 n. arthur ashe blvd,24hours,00:00:00,00:00:00,8648,False,"{'address': '3100 n. arthur ashe blvd', 'city': 'richmond', 'state': 'VA', 'zip': '23230'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': False, 'open24Hours': True, 'teslaChargingStation': False, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}]",37.574222,-77.464054,True,True,True,True,False,True,False,True,False,False
491,2,2.3,2415 staples mill rd,24hours,00:00:00,00:00:00,8630,False,"{'address': '2415 staples mill rd', 'city': 'richmond', 'state': 'VA', 'zip': '23230-2510'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': False, 'open24Hours': True, 'teslaChargingStation': False, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}]",37.591706,-77.492698,True,True,True,True,False,True,True,True,False,False
492,4,2.98,5900 w broad street,24hours,00:00:00,00:00:00,8688,False,"{'address': '5900 w broad street', 'city': 'richmond', 'state': 'VA', 'zip': '23230'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': False, 'open24Hours': True, 'teslaChargingStation': False, 'propane': False, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}]",37.5919901,-77.50595959,True,True,True,True,False,True,True,False,False,False
493,8,5.16,1300 n. laburnum avenue,24hours,00:00:00,00:00:00,8635,False,"{'address': '1300 n. laburnum avenue', 'city': 'richmond', 'state': 'VA', 'zip': '23223-2618'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': False, 'open24Hours': True, 'teslaChargingStation': False, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}]",37.562,-77.3767,True,False,False,False,,True,False,False,False,False
494,11,6.28,7316 forest hill ave,24hours,00:00:00,00:00:00,8600,False,"{'address': '7316 forest hill ave', 'city': 'richmond', 'state': 'VA', 'zip': '23225'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': False, 'open24Hours': True, 'teslaChargingStation': True, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}]",37.537728,-77.53158,True,True,True,True,False,True,True,True,False,False
495,12,6.91,7847 compass point lane,24hours,00:00:00,00:00:00,8634,False,"{'address': '7847 compass point lane', 'city': 'mechanicsville', 'state': 'VA', 'zip': '23111-6515'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': False, 'open24Hours': True, 'teslaChargingStation': True, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}]",37.613293,-77.328321,True,True,True,True,False,True,True,True,False,False
496,13,7.53,7073 creighton road,24hours,00:00:00,00:00:00,6607,False,"{'address': '7073 creighton road', 'city': 'mechanicsville', 'state': 'VA', 'zip': '23111'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': False, 'open24Hours': True, 'teslaChargingStation': False, 'propane': False, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}]",37.59095307,-77.31747224,True,True,True,True,False,True,False,True,False,False
497,15,8.45,7500 midlothian turnpike,24hours,00:00:00,00:00:00,0672,False,"{'address': '7500 midlothian turnpike', 'city': 'richmond', 'state': 'VA', 'zip': '23225-5420'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': False, 'open24Hours': True, 'teslaChargingStation': False, 'propane': False, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}]",37.500523,-77.53506,True,True,True,True,False,True,False,True,False,False
498,16,8.62,5301 south laburnum ave,24hours,00:00:00,00:00:00,8626,False,"{'address': '5301 south laburnum ave', 'city': 'henrico', 'state': 'VA', 'zip': '23231-4413'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': False, 'open24Hours': True, 'teslaChargingStation': False, 'propane': False, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}]",37.511781,-77.348803,True,True,True,True,False,True,False,True,True,True
499,17,8.79,500 south airport drive,24hours,00:00:00,00:00:00,8605,False,"{'address': '500 south airport drive', 'city': 'sandston', 'state': 'VA', 'zip': '23150'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': False, 'open24Hours': True, 'teslaChargingStation': False, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}]",37.524799,-77.32899,True,False,False,False,,True,False,False,False,False
500,18,10.57,11021 midlothian tpk,24hours,00:00:00,00:00:00,0659,False,"{'address': '11021 midlothian tpk', 'city': 'richmond', 'state': 'VA', 'zip': '23235-4709'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': False, 'open24Hours': True, 'teslaChargingStation': False, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}]",37.505336,-77.60081,True,True,True,True,False,True,True,False,False,False
501,21,11.87,6001 ironbridge road,24hours,00:00:00,00:00:00,0673,False,"{'address': '6001 ironbridge road', 'city': 'north chesterfield', 'state': 'VA', 'zip': '23234-5225'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': False, 'open24Hours': True, 'teslaChargingStation': False, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}]",37.435069,-77.48913,True,True,True,True,False,True,False,True,False,False
502,22,12.3,410 winterplace way,24hours,00:00:00,00:00:00,8684,False,"{'address': '410 winterplace way', 'city': 'midlothian', 'state': 'VA', 'zip': '23113'}","{'food': True, 'fuel': True, 'restrooms': False, 'diesel': True, 'ethanolFreeGas': True, 'open24Hours': True, 'teslaChargingStation': False, 'propane': False, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}, {'category': 'xEthanol'}]",37.55455861,-77.66957307,True,True,True,True,False,True,False,False,False,False
503,23,13.27,10135 hull street road,24hours,00:00:00,00:00:00,8625,False,"{'address': '10135 hull street road', 'city': 'midlothian', 'state': 'VA', 'zip': '23112-3301'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': False, 'open24Hours': True, 'teslaChargingStation': False, 'propane': False, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}]",37.442133,-77.583035,True,True,True,True,False,True,False,False,False,False
504,24,14.55,3850 n. bailey bridge road,24hours,00:00:00,00:00:00,0674,False,"{'address': '3850 n. bailey bridge road', 'city': 'midlothian', 'state': 'VA', 'zip': '23112-2912'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': False, 'open24Hours': True, 'teslaChargingStation': False, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}]",37.434614,-77.610548,True,True,True,True,False,True,False,True,False,False
505,25,14.83,150 pike view dr,24hours,00:00:00,00:00:00,8623,False,"{'address': '150 pike view dr', 'city': 'midlothian', 'state': 'VA', 'zip': '23113'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': False, 'open24Hours': True, 'teslaChargingStation': False, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}]",37.513172,-77.698883,True,False,True,False,,True,False,True,False,False
506,26,16.51,11701 jefferson davis hwy.,24hours,00:00:00,00:00:00,0692,False,"{'address': '11701 jefferson davis hwy.', 'city': 'chester', 'state': 'VA', 'zip': '23831'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': False, 'open24Hours': True, 'teslaChargingStation': True, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}]",37.367534,-77.416508,True,False,False,False,,True,False,False,False,False
507,27,16.78,11021 iron bridge road (rt. 10,24hours,00:00:00,00:00:00,0670,False,"{'address': '11021 iron bridge road (rt. 10', 'city': 'chester', 'state': 'VA', 'zip': '23831-1440'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': False, 'open24Hours': True, 'teslaChargingStation': False, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}]",37.364281,-77.497729,True,True,True,True,False,True,False,True,False,False
508,28,18.0,12001 southshore point dr.,24hours,00:00:00,00:00:00,0657,False,"{'address': '12001 southshore point dr.', 'city': 'midlothian', 'state': 'VA', 'zip': '23112-2088'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': False, 'open24Hours': True, 'teslaChargingStation': False, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}]",37.405186,-77.66518,True,False,False,False,,True,False,False,False,False
509,29,18.76,600 e. hundred rd.,24hours,00:00:00,00:00:00,0676,False,"{'address': '600 e. hundred rd.', 'city': 'chester', 'state': 'VA', 'zip': '23836-2757'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': False, 'open24Hours': True, 'teslaChargingStation': False, 'propane': False, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}]",37.347104,-77.34548,True,True,True,True,False,True,False,True,False,False
510,30,19.95,16000 otterdale station way,24hours,00:00:00,00:00:00,8651,False,"{'address': '16000 otterdale station way', 'city': 'chesterfield', 'state': 'VA', 'zip': '23832'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': False, 'open24Hours': True, 'teslaChargingStation': False, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}]",37.39838435,-77.70860699,True,True,True,True,False,False,False,True,False,False
511,31,20.77,15840 jefferson davis highway,24hours,00:00:00,00:00:00,0684,False,"{'address': '15840 jefferson davis highway', 'city': 'colonial heights', 'state': 'VA', 'zip': '23834-5202'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': False, 'open24Hours': True, 'teslaChargingStation': True, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}]",37.306045,-77.409794,True,True,True,True,False,True,True,True,False,False
512,32,24.22,907 colonial corner drive,24hours,00:00:00,00:00:00,0698,False,"{'address': '907 colonial corner drive', 'city': 'hopewell', 'state': 'VA', 'zip': '23860'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': False, 'open24Hours': True, 'teslaChargingStation': True, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}]",37.271472,-77.31685,True,True,True,True,False,True,False,True,False,False
513,33,24.5,1270 temple ave,24hours,00:00:00,00:00:00,8624,False,"{'address': '1270 temple ave', 'city': 'colonial heights', 'state': 'VA', 'zip': '23834-2984'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': False, 'open24Hours': True, 'teslaChargingStation': False, 'propane': False, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}]",37.254414,-77.383566,True,True,False,True,False,True,False,True,False,False
